total_people,tap_closure_days_per_week,avg_daily_usage,hourly_usage,remaining_units,leak_detected
4,4,253.9,16.12,10.6,1
4,3,142.46,2.77,60.43,1
1,4,38.38,0.95,43.87,1
1,4,38.65,1.76,74.76,0
4,2,187.75,5.47,8.74,0
3,3,99.87,10.46,225.19,0
1,1,63.33,2.36,7.09,1
2,2,194.52,3.84,2912.36,0
2,5,126.95,18.16,113.31,1
7,0,557.75,31.13,340.26,0
2,2,94.5,0.02,58.68,0
2,2,171.45,4.93,62.15,0
4,3,130.73,15.98,352.18,0
4,1,310.68,7.42,2.53,1
4,0,236.32,5.24,14.56,1
3,4,192.45,8.73,11.44,0
3,4,195.97,4.18,1456.63,0
5,3,245.43,21.39,557.61,0
2,1,159.2,20.51,0.61,1
3,3,245.08,0.0,14.46,0
7,4,498.39,55.66,133.27,0
2,5,128.73,2.57,527.09,0
2,2,95.16,9.37,124.04,0
2,3,141.72,8.56,2508.34,0
1,3,28.39,3.06,96.98,0
2,2,138.7,15.84,495.73,0
1,4,56.88,1.62,112.57,1
2,4,108.44,1.42,254.28,1
3,5,142.08,0.0,166.27,0
1,1,58.32,0.0,4.3,0
5,2,260.05,4.57,10.45,0
5,4,315.18,7.77,47.08,0
3,3,100.27,9.46,385.81,0
9,3,435.0,12.63,2.21,1
4,3,226.1,13.5,483.1,0
5,3,305.02,6.1,333.37,0
2,0,131.48,13.6,459.32,0
6,3,251.72,1.48,275.38,1
7,2,361.93,7.05,6.59,0
2,5,53.61,5.48,1604.96,1
5,3,307.46,23.79,8.43,1
5,4,198.09,3.65,88.74,0
3,5,175.96,0.85,158.67,1
3,1,187.05,6.99,11.68,0
1,2,45.48,1.34,165.24,1
2,4,100.83,9.57,73.86,0
1,4,69.72,2.52,1.42,1
4,0,193.97,18.27,444.74,0
4,5,158.05,4.02,136.83,0
7,3,256.64,23.39,37.18,0
4,3,234.36,0.0,121.58,0
2,4,142.83,0.64,209.34,0
1,2,49.63,4.4,113.32,0
6,3,283.04,34.06,44.14,0
3,2,163.83,4.42,68.56,0
5,1,357.84,0.7,89.45,1
1,3,59.74,4.29,318.63,1
3,2,254.61,10.94,145.42,0
3,3,109.51,8.66,386.8,0
1,3,46.13,1.19,121.56,0
5,3,247.44,14.12,214.63,1
4,2,269.66,17.77,31.46,0
3,1,203.78,18.82,352.23,0
5,1,154.11,0.0,6.09,0
3,1,200.64,6.85,38.47,0
1,2,59.56,2.08,78.48,1
7,0,448.36,30.23,99.66,0
2,1,88.25,0.23,458.85,0
6,3,345.02,5.1,559.35,0
5,2,179.95,14.99,2748.65,0
2,2,107.61,9.98,14.49,0
3,3,160.93,14.42,61.68,0
1,0,64.84,2.25,599.88,0
3,2,153.32,2.56,38.91,1
5,4,236.39,0.0,52.47,0
2,3,150.8,18.2,1522.94,0
1,2,54.18,0.4,37.95,1
4,2,273.25,26.7,120.96,0
4,5,153.57,4.65,4.12,1
4,2,185.0,3.87,441.15,0
5,4,253.17,1.72,6.39,1
5,1,291.57,22.36,101.81,0
6,4,247.39,2.14,75.09,1
2,3,107.38,2.89,2699.37,0
4,3,229.75,19.53,2353.39,1
3,2,141.17,5.64,2818.12,0
8,4,440.72,30.56,163.76,0
3,3,224.12,4.71,118.11,0
7,3,368.14,1.38,567.94,0
5,3,286.53,0.49,9.27,1
5,2,304.79,18.3,28.66,0
3,4,137.71,9.38,2146.62,0
3,2,142.68,3.48,12.3,1
4,2,224.4,20.33,7.03,1
2,3,68.16,22.76,2188.71,0
6,1,446.43,2.02,829.3,1
5,4,164.26,4.46,118.3,0
5,2,143.73,0.53,102.04,1
3,3,139.42,1.11,381.31,0
1,3,52.31,5.39,14.2,0
5,3,213.67,15.76,79.47,0
3,3,224.12,7.73,4.47,1
6,3,537.27,2.89,12.1,1
5,5,366.97,39.15,135.31,0
2,4,130.11,1.97,388.93,0
4,3,353.3,26.36,109.12,1
5,2,297.07,24.28,397.09,0
4,4,160.03,17.02,1936.89,0
4,3,216.52,5.49,255.0,1
2,2,163.83,44.04,43.36,0
2,2,101.47,7.5,591.55,0
5,3,371.13,2.59,0.8,1
1,3,53.41,1.78,204.36,1
5,3,239.06,32.43,444.11,0
4,3,151.94,10.31,10.2,0
7,2,443.08,10.04,172.78,0
10,2,399.83,1.02,24.18,1
4,3,141.68,0.93,65.56,1
3,1,271.46,5.77,47.8,0
3,3,143.11,12.22,384.32,0
2,2,97.65,2.51,77.86,1
1,2,36.66,0.0,321.9,0
4,2,134.96,11.36,137.96,1
5,2,279.33,6.56,46.82,0
2,2,100.22,1.97,503.59,1
3,3,185.97,14.8,264.61,0
4,1,255.13,3.58,12.96,0
6,4,309.75,30.27,83.16,0
2,3,115.98,11.61,338.23,0
2,3,168.11,0.81,2.25,1
7,2,393.84,30.78,105.36,1
1,4,68.77,0.0,47.72,1
4,4,243.72,14.5,417.75,1
4,0,195.33,22.12,595.18,1
3,4,195.18,25.83,533.56,1
3,2,179.05,0.66,326.45,1
6,3,324.77,1.61,143.5,1
2,4,101.2,1.94,119.81,1
2,4,103.25,0.3,2.35,1
4,2,176.46,10.53,95.39,0
3,4,120.99,13.07,102.25,0
4,1,341.36,1.36,14.61,1
7,4,321.58,9.32,9.81,0
7,4,440.61,15.29,5.37,0
2,4,117.29,1.99,2503.46,0
3,3,167.91,11.87,110.39,0
2,5,126.53,2.84,113.12,0
7,4,291.77,5.87,296.83,0
3,2,121.83,5.3,144.63,0
3,2,248.34,5.19,8.49,0
5,3,153.37,14.76,14.7,0
4,3,192.37,1.21,5.17,1
1,2,61.68,1.87,9.72,0
3,3,185.42,2.94,15.25,0
4,1,309.69,19.9,137.09,0
5,3,228.01,0.72,276.1,0
4,3,183.88,7.15,321.06,0
1,3,32.27,1.81,149.44,0
3,2,248.42,3.34,14.44,0
5,2,362.15,0.11,77.07,0
6,2,395.54,12.03,98.4,0
1,1,56.86,1.91,434.12,0
1,2,61.57,2.19,155.85,0
4,3,215.21,17.59,107.01,1
4,2,227.51,7.31,14.51,0
2,2,166.55,0.33,246.1,1
4,4,292.31,12.28,56.61,1
8,2,585.12,49.88,582.74,0
4,2,173.01,3.67,510.15,1
3,3,217.18,2.42,7.29,0
6,3,367.79,35.12,49.0,0
2,2,120.66,2.74,48.85,0
3,3,191.3,7.14,136.89,1
4,3,319.77,28.34,447.58,0
4,3,183.32,11.4,2725.06,1
7,4,383.26,24.78,2291.09,0
2,5,68.28,6.77,8.24,1
1,3,74.59,5.8,267.34,0
7,5,215.53,1.02,14.75,1
2,3,128.22,12.37,350.6,0
3,3,118.52,1.54,74.94,0
4,4,226.38,1.03,499.72,1
8,5,424.99,11.34,48.3,0
4,5,143.95,9.73,11.49,1
3,4,194.65,8.32,245.39,0
4,3,255.86,8.49,2476.63,0
8,2,401.34,22.96,60.01,0
5,3,295.24,1.61,345.15,1
2,4,108.28,8.05,49.0,1
5,0,334.21,9.42,65.98,1
6,2,279.59,0.4,412.52,0
5,3,328.33,35.49,560.51,1
4,4,237.41,6.88,67.34,0
3,3,138.61,4.5,475.67,0
4,3,160.19,1.94,59.84,0
5,4,282.63,7.82,51.55,0
2,3,121.31,9.06,51.65,0
2,4,61.36,0.0,83.79,1
2,3,110.11,2.88,318.36,0
6,4,349.19,0.95,50.33,0
5,4,219.13,7.0,135.36,0
3,5,221.84,6.31,529.72,1
6,3,298.02,19.64,305.63,1
5,2,298.26,13.62,359.58,0
7,4,348.79,9.06,8.28,1
1,4,77.89,1.9,6.02,0
4,1,162.38,1.33,242.3,1
5,2,341.99,38.77,146.48,1
2,4,115.33,9.33,14.09,0
3,3,118.63,2.7,142.01,0
3,4,161.29,4.85,14.66,0
5,3,383.87,35.64,2.13,1
3,3,143.25,15.11,2062.67,0
3,4,175.42,1.03,7.11,1
3,3,172.81,13.06,222.06,0
2,3,122.57,3.46,1112.84,0
7,4,389.35,33.87,465.15,0
3,2,158.41,2.92,167.06,1
4,3,153.53,4.5,41.86,0
2,2,138.56,11.54,9.95,1
3,0,314.12,30.64,93.1,0
6,4,316.72,24.99,8.08,0
10,3,647.1,20.01,589.65,0
3,4,99.42,6.38,13.06,0
2,3,86.77,2.85,139.79,0
3,0,269.51,4.75,78.06,0
3,3,177.51,0.0,253.75,0
4,2,161.99,11.64,435.4,0
3,4,185.13,5.11,540.36,0
5,3,248.34,3.58,47.9,1
5,3,452.89,16.26,75.11,0
2,3,95.15,3.46,143.55,0
5,3,266.7,30.2,88.22,0
6,1,170.57,3.0,191.45,0
4,3,151.9,0.36,71.01,1
7,3,475.98,6.8,206.73,0
5,3,256.09,23.31,466.23,0
4,3,275.04,23.17,14.43,0
6,4,420.73,26.5,0.69,1
4,3,276.1,19.4,98.36,1
4,3,161.23,3.11,91.39,0
3,2,276.23,0.59,129.93,1
6,3,322.84,38.52,3.93,0
2,1,101.24,1.49,9.87,1
3,3,132.41,0.4,314.8,1
4,4,186.28,2.54,19.78,0
4,2,298.15,35.74,118.25,0
4,4,213.41,1.16,80.58,1
4,3,186.81,6.29,139.8,1
2,0,113.19,0.0,110.0,0
6,5,356.74,4.93,23.19,0
4,2,159.05,4.08,87.26,0
6,2,369.06,21.94,1.12,1
2,3,81.03,1.21,115.26,1
4,5,156.17,3.3,415.28,1
5,3,221.44,7.02,78.58,1
3,4,160.39,3.67,497.88,0
5,3,243.77,26.8,61.84,0
1,2,57.61,0.31,1506.29,0
4,3,129.2,2.58,119.09,0
4,1,327.65,6.43,1.13,1
4,1,152.46,16.61,9.38,0
4,1,293.61,10.83,11.28,1
2,0,102.17,7.8,318.37,0
5,2,290.39,27.01,1528.96,0
3,3,193.46,2.16,253.74,0
3,1,217.92,0.0,60.4,1
3,0,226.86,0.2,523.15,0
3,1,105.15,0.25,437.74,0
4,4,147.62,3.39,24.28,0
6,3,316.3,21.88,272.79,0
3,3,122.86,5.66,282.73,0
3,3,146.94,3.79,18.52,0
3,3,214.4,14.58,1159.12,1
5,1,384.47,10.4,86.77,0
3,3,114.76,3.85,2078.67,0
3,4,261.28,6.83,7.2,0
4,3,262.0,8.2,7.7,0
2,4,99.24,6.49,68.57,0
2,2,67.68,0.1,4.28,1
2,4,113.87,4.28,2848.01,0
3,3,222.75,4.37,124.05,0
1,3,41.1,1.23,8.52,0
4,3,291.18,0.51,2944.13,1
2,1,126.82,0.68,2.09,1
3,3,156.61,0.2,43.09,0
2,3,99.72,8.43,403.87,0
4,1,283.84,25.15,253.18,1
6,2,434.73,1.96,398.81,0
4,3,272.99,22.27,342.09,0
4,5,113.36,10.99,1105.64,0
4,3,99.37,0.68,102.83,1
1,2,62.9,0.47,179.99,1
2,4,131.34,14.41,8.17,1
1,0,39.76,2.27,39.51,1
1,2,83.84,1.72,561.48,0
2,3,138.68,14.8,5.63,0
4,1,187.79,0.0,517.35,0
1,3,48.13,0.33,10.98,0
7,2,330.63,30.51,59.65,0
6,3,261.54,19.84,263.61,1
8,1,418.87,2.06,511.18,1
1,4,58.43,0.37,77.57,1
6,4,274.23,3.34,29.51,1
5,4,334.98,1.93,125.38,1
6,1,192.66,5.16,132.61,0
4,3,266.77,3.78,123.76,1
5,3,229.46,25.64,147.14,0
1,4,57.25,0.0,228.62,1
1,3,75.46,6.52,120.16,1
1,5,20.18,1.6,12.59,0
7,2,329.33,30.44,93.13,1
1,3,48.74,1.52,107.05,0
1,2,45.88,5.29,108.44,1
7,2,406.98,11.34,6.25,0
1,2,64.03,0.41,183.06,1
6,3,160.55,9.92,439.39,0
5,3,253.15,4.17,135.88,0
1,2,51.53,1.37,9.64,0
1,0,54.38,2.95,74.09,1
4,4,92.21,2.4,1309.66,0
10,2,471.85,18.76,523.23,1
6,2,301.27,4.92,85.08,0
3,2,136.18,11.58,48.78,0
3,2,224.82,38.86,83.29,1
3,2,203.83,15.91,2708.57,0
5,2,202.25,13.0,317.08,0
3,2,177.64,12.6,533.69,1
2,3,125.98,0.12,1307.91,0
5,4,260.87,0.85,427.0,1
3,0,96.5,3.07,121.49,0
1,2,43.79,0.44,2118.52,0
5,3,361.68,2.49,10.13,0
4,2,238.45,8.72,13.04,0
3,4,116.82,0.05,81.03,0
4,3,186.24,0.03,53.81,1
4,4,213.15,15.1,2205.56,0
4,0,256.03,22.8,495.79,0
6,4,251.84,6.97,4.71,1
4,3,204.27,0.85,3.4,1
4,3,293.15,35.37,14.41,0
4,2,259.98,14.4,172.89,1
4,2,267.38,0.42,2761.29,0
2,4,127.27,3.8,265.52,0
3,2,125.6,1.11,524.83,1
5,3,253.46,24.51,29.09,1
3,2,151.48,11.78,102.34,0
3,3,124.02,3.84,4.73,1
5,2,211.0,6.18,3.39,1
1,3,51.23,0.0,113.26,0
4,4,255.52,3.61,10.23,0
3,0,227.32,4.02,401.23,0
3,4,135.78,12.53,12.97,0
3,2,204.05,0.85,82.25,1
2,3,157.26,3.49,66.08,1
3,2,193.49,22.71,2014.83,1
3,3,240.33,5.46,294.48,0
3,3,238.98,7.87,9.32,0
4,3,171.51,13.34,116.2,0
3,4,162.58,12.46,578.91,1
5,4,292.1,0.19,134.52,0
4,2,104.71,2.37,7.96,1
2,1,126.1,10.16,73.95,0
2,4,90.02,1.79,79.93,0
1,0,62.82,5.34,792.54,1
7,4,333.65,7.84,2819.9,1
6,0,297.13,28.62,105.06,0
1,5,24.51,1.35,90.68,1
4,0,412.95,3.06,408.54,1
8,0,504.72,12.29,413.81,0
5,3,323.14,5.96,97.76,1
3,3,269.31,10.12,2672.52,0
2,3,88.59,6.7,458.55,1
2,3,117.64,7.11,9.2,0
5,4,254.97,6.64,5.94,1
5,4,235.52,17.37,1631.14,1
4,4,251.46,5.27,100.29,0
2,2,116.4,6.85,13.66,1
7,2,236.83,20.01,46.47,0
6,3,301.15,26.67,14.19,0
2,4,103.06,8.69,94.92,1
1,1,38.6,2.03,6.61,0
4,2,221.57,0.28,4.62,0
2,4,155.53,18.04,1248.45,1
2,0,103.65,10.95,55.0,0
1,3,64.15,5.87,1285.54,0
7,2,401.09,35.27,30.81,0
6,4,346.61,39.35,108.82,0
1,4,39.17,3.53,564.61,0
6,2,250.57,9.63,8.52,1
5,3,232.41,14.69,40.74,0
3,4,177.54,3.76,173.04,0
6,3,357.84,9.19,479.88,1
4,3,252.36,0.96,294.4,1
6,3,246.98,38.95,4.19,1
3,3,124.93,2.44,20.46,1
4,5,238.12,20.07,1.89,1
2,2,144.16,0.5,13.14,1
3,2,184.86,5.17,599.67,0
4,5,233.62,6.56,714.66,0
7,1,465.95,15.72,14.36,0
4,4,178.93,23.98,342.41,1
2,4,141.13,3.88,168.97,0
1,2,59.98,1.6,217.29,0
6,3,400.73,0.0,404.78,1
3,2,116.28,4.33,180.92,1
3,3,90.9,10.41,64.0,1
5,3,397.09,9.5,30.03,0
7,3,353.64,0.53,499.41,1
5,2,210.78,0.9,121.74,0
2,3,112.93,10.01,184.17,0
3,3,159.9,0.15,478.46,1
5,3,198.13,2.37,2.43,1
6,4,313.7,24.64,9.0,1
10,5,499.81,11.09,141.94,1
4,4,84.71,2.06,420.27,0
6,1,444.71,9.55,60.93,0
1,2,66.31,0.21,62.16,0
2,1,88.55,7.72,1822.31,0
3,3,138.75,20.11,36.96,0
8,4,394.25,10.91,1125.61,0
1,0,90.65,5.24,272.91,0
3,2,208.44,1.31,47.33,1
7,1,583.91,2.04,390.82,1
3,3,142.34,17.57,545.26,0
2,4,129.02,2.59,10.08,0
5,3,341.53,0.58,22.77,1
5,3,223.6,22.75,13.84,0
3,3,162.61,0.78,64.81,1
7,4,316.54,0.08,22.2,0
2,4,89.33,1.28,42.06,0
7,2,258.42,5.18,73.53,0
5,3,336.78,3.9,398.74,0
3,3,155.67,0.0,55.6,1
5,4,250.17,22.55,2521.87,0
2,2,82.56,0.68,1014.23,1
2,4,86.16,6.17,593.98,0
7,3,339.31,35.16,514.28,1
1,2,73.71,0.0,380.55,0
1,2,89.13,2.02,95.66,0
3,0,158.44,2.38,5.08,0
1,5,29.72,1.56,357.15,1
6,2,334.99,26.07,1810.87,0
7,4,272.0,0.52,28.84,0
3,4,151.01,2.38,2773.57,0
3,3,193.95,15.3,9.75,1
4,2,182.16,3.4,42.71,1
2,3,76.77,0.31,545.55,1
2,4,88.44,1.01,2147.41,1
1,4,38.4,3.85,236.87,0
3,3,183.29,4.05,554.65,0
4,3,219.49,5.32,149.58,1
7,3,247.61,5.95,72.32,0
5,5,365.58,0.1,85.25,0
5,5,181.97,5.46,114.83,0
3,2,242.05,17.73,15.85,1
6,5,205.22,2.74,482.22,1
7,5,346.84,35.43,48.78,0
7,3,365.33,5.46,219.2,1
1,3,39.44,1.24,533.33,0
4,4,251.66,5.21,388.5,0
4,5,136.02,0.47,71.67,0
2,3,148.57,0.6,127.4,1
10,3,370.58,10.2,12.31,1
2,2,124.4,5.67,69.69,0
2,2,121.02,3.07,75.7,1
3,5,129.14,8.43,2863.69,1
3,2,284.28,5.22,118.95,1
7,4,274.04,5.1,7.57,1
3,3,139.59,15.58,375.34,1
3,1,160.96,2.81,367.53,0
4,2,147.51,2.03,67.74,0
1,1,79.26,3.0,24.62,1
5,5,332.29,0.79,1410.66,1
5,2,249.8,6.04,9.36,1
3,4,125.7,3.82,2.1,1
7,3,374.15,42.06,0.94,1
4,3,258.39,17.31,65.23,0
5,2,189.88,0.49,417.88,0
7,1,426.22,10.13,332.86,0
4,4,203.73,2.77,78.55,1
3,3,266.86,7.24,232.04,0
1,1,59.23,1.73,127.05,0
5,4,177.07,4.93,118.79,0
8,3,274.26,5.6,582.54,0
3,2,270.47,0.0,454.0,0
3,4,274.57,0.24,430.8,1
4,3,189.75,0.0,256.25,0
5,3,156.28,0.75,56.9,1
1,2,69.18,10.67,34.79,0
6,3,340.97,11.06,76.79,1
6,2,428.96,1.15,132.79,1
4,2,171.22,12.36,10.55,0
2,2,93.81,5.91,91.01,1
4,3,237.86,24.84,1702.43,1
2,3,151.15,4.03,9.72,0
4,1,215.89,6.51,215.2,0
1,3,37.41,1.4,107.91,0
4,0,282.35,10.59,215.73,0
3,4,270.37,5.52,139.72,1
6,4,316.36,0.47,2672.53,1
5,4,133.38,0.98,50.72,1
10,2,203.4,45.4,546.29,1
2,5,96.91,4.54,109.07,0
1,4,77.51,0.04,135.41,0
3,3,150.92,2.09,125.23,1
1,0,49.26,0.0,499.38,1
2,3,167.7,12.05,14.12,0
4,2,317.49,30.03,2.66,1
4,3,228.16,26.02,489.86,1
1,5,57.87,7.22,4.31,1
3,4,110.89,0.19,146.97,0
4,2,141.24,17.64,4.68,1
2,3,167.16,13.49,315.13,0
6,5,154.62,0.68,123.95,1
2,1,110.07,12.35,568.06,0
2,4,104.26,2.37,13.19,1
2,1,96.01,0.0,219.61,0
1,3,48.95,0.2,361.02,1
6,4,255.26,16.36,12.26,1
2,3,61.69,0.25,6.16,0
5,3,213.62,2.96,1877.11,0
3,3,222.01,1.07,104.32,0
4,3,220.94,1.18,157.9,1
7,2,415.54,49.61,52.68,0
6,3,204.58,6.12,84.88,1
1,5,58.44,7.99,67.29,1
6,2,400.67,1.36,72.32,1
3,1,122.34,8.85,94.96,1
3,3,193.28,0.33,8.77,1
4,3,224.3,8.27,541.48,1
7,2,344.98,7.67,3.35,1
1,3,38.84,3.46,80.92,0
5,3,333.96,34.09,88.93,0
2,4,71.19,3.56,56.95,0
3,3,157.94,0.0,438.55,1
6,5,161.14,17.31,2.05,1
4,4,189.8,4.0,15.81,1
1,3,64.34,5.32,96.39,1
4,3,109.85,2.78,286.27,0
5,4,200.08,5.74,9.54,1
4,4,285.9,6.83,8.33,0
2,3,137.89,3.94,525.61,1
3,2,178.86,2.16,56.24,0
7,3,174.16,0.98,437.95,1
4,4,299.49,24.02,40.16,0
5,3,284.54,7.13,3.97,1
5,5,212.99,16.06,121.3,0
1,4,58.73,0.83,119.52,0
4,3,276.63,32.57,103.14,0
3,2,161.45,4.7,140.07,0
2,2,157.32,14.56,1.7,1
2,3,147.68,4.46,76.92,1
5,2,241.71,0.52,2146.12,1
2,0,126.38,0.56,62.27,0
3,2,126.86,1.62,356.76,0
2,3,110.64,1.92,132.43,1
1,4,27.79,2.67,11.83,0
3,2,174.84,13.36,2750.82,0
5,3,307.86,22.48,59.33,0
1,3,42.68,0.76,374.31,1
1,3,59.67,5.03,1164.09,0
5,4,201.85,1.4,4.78,1
4,3,312.84,4.6,92.87,1
5,3,297.14,1.99,2.6,1
2,5,61.82,0.09,77.09,0
5,2,241.77,28.31,73.19,0
3,4,97.21,8.64,4.84,1
4,3,198.2,5.75,86.09,0
1,3,38.27,1.14,19.22,0
2,1,98.23,0.89,70.09,0
5,4,434.34,1.62,0.6,1
2,2,108.63,8.68,115.57,1
1,3,87.47,9.13,13.23,0
4,4,296.28,43.73,485.97,0
4,3,264.23,0.08,251.02,1
4,3,298.45,21.84,315.99,0
4,3,229.07,15.93,58.37,0
4,4,233.61,0.6,453.19,1
3,3,187.46,11.17,7.28,1
7,3,618.88,0.07,90.37,0
4,3,151.62,3.96,9.82,1
4,2,239.11,21.86,149.89,1
2,3,111.86,9.4,1.67,1
6,3,291.34,23.84,270.94,0
1,3,90.01,1.82,3.76,1
4,2,190.42,16.49,161.31,0
3,4,95.35,0.4,2602.43,0
4,4,308.94,31.14,94.44,0
3,1,174.87,1.89,44.32,0
5,3,255.18,21.71,140.99,1
1,1,52.08,0.64,6.67,0
3,2,268.89,5.73,321.69,0
6,3,264.11,7.52,130.13,0
2,2,90.17,0.63,395.95,1
1,3,49.55,0.0,134.41,0
3,3,198.41,9.19,67.0,0
8,3,284.21,4.68,35.14,1
1,2,54.24,0.63,3.97,1
1,3,72.14,1.77,10.23,0
4,3,308.98,7.25,174.64,0
2,4,94.51,10.68,88.76,0
3,3,187.46,0.0,9.19,0
6,4,397.59,6.26,7.45,1
2,5,106.15,2.39,2092.87,0
5,3,358.25,0.44,540.38,1
4,2,209.26,0.35,351.92,1
6,4,252.79,24.94,416.83,1
8,4,549.06,0.99,10.33,1
3,4,127.33,14.3,17.24,0
4,5,164.69,16.77,337.83,1
5,2,240.96,6.84,7.26,0
3,2,228.55,0.87,100.04,1
2,3,119.87,10.83,424.8,1
8,3,563.72,71.59,2470.32,1
3,4,115.91,1.6,81.66,1
1,2,35.75,0.66,83.64,0
6,3,310.1,30.09,1437.18,0
4,5,216.18,7.28,1170.77,0
2,2,120.85,4.9,68.28,1
1,2,97.78,0.6,579.8,1
2,3,113.53,2.94,289.46,1
7,1,328.23,12.62,72.85,0
7,2,314.71,21.89,8.83,0
3,3,219.78,3.82,31.74,0
6,1,297.54,9.51,140.51,0
3,3,157.44,0.0,143.03,0
4,2,115.7,13.22,121.11,0
3,4,153.76,2.75,53.41,0
4,3,143.25,5.18,89.76,1
2,4,162.09,12.0,2083.27,1
1,2,30.06,0.87,446.09,0
2,1,109.93,0.93,486.95,1
2,3,108.22,7.28,1414.55,0
8,1,530.18,1.33,114.09,1
8,4,314.62,1.24,48.41,0
6,2,260.36,7.29,2.86,1
2,2,77.55,1.25,5.05,1
3,4,205.33,6.26,11.45,0
3,3,277.94,5.73,563.74,0
3,1,246.91,0.0,7.27,1
1,3,50.2,4.07,64.44,1
4,3,231.19,6.41,440.48,0
1,3,48.43,1.49,2800.88,0
5,2,271.17,6.94,1.45,1
5,4,228.85,20.52,109.92,0
3,2,158.56,13.54,5.17,1
4,3,180.63,4.69,933.12,1
2,4,82.85,0.71,4.92,0
2,2,131.7,3.06,96.34,0
3,0,276.31,5.07,574.39,1
5,4,258.04,7.56,267.3,0
2,3,200.24,0.19,112.38,1
4,3,247.77,6.14,71.87,0
2,3,96.14,4.24,117.14,0
2,2,143.05,9.91,90.26,0
2,3,114.56,2.3,397.9,0
4,2,149.05,2.19,358.15,0
4,2,200.87,22.28,1078.21,0
5,3,380.57,29.18,8.46,1
2,4,96.89,7.75,247.91,0
1,4,62.47,0.22,126.99,0
5,1,276.83,48.07,2.5,1
1,4,66.08,1.31,134.65,0
2,3,137.15,0.67,9.34,1
3,3,245.13,5.82,6.98,0
5,5,308.41,7.44,63.77,0
4,3,269.25,21.34,133.99,0
2,3,175.37,17.84,406.52,0
4,3,268.01,8.37,3.33,1
5,3,385.73,0.63,2133.51,1
3,4,120.86,10.77,90.76,0
2,3,85.16,6.79,103.04,0
4,3,280.66,0.61,388.86,1
4,3,149.86,15.64,364.69,0
1,3,62.16,4.44,426.34,1
4,3,266.36,8.39,73.13,0
3,2,203.44,5.88,117.22,0
5,2,246.01,0.21,383.44,0
2,2,100.7,3.2,13.39,0
2,4,67.84,2.02,180.26,0
4,4,132.58,11.06,584.14,1
3,3,111.92,10.78,513.46,1
3,4,249.69,26.21,70.99,0
5,2,454.81,9.85,1420.71,0
4,4,293.22,0.0,1246.93,0
5,2,311.15,41.77,73.2,0
2,1,108.64,3.88,3.05,1
5,0,411.04,6.76,130.03,0
3,3,135.95,2.16,50.04,0
1,4,42.97,0.35,159.45,0
2,4,101.62,0.64,590.11,1
1,3,52.83,5.93,1.17,1
3,1,100.19,3.48,78.18,0
3,0,329.42,0.92,56.1,1
9,4,288.91,37.58,59.79,1
6,1,346.6,12.98,370.63,1
6,4,304.52,44.93,125.22,1
4,1,382.91,40.67,481.06,0
5,2,188.46,6.26,10.22,0
2,2,81.62,9.44,71.32,1
4,2,332.09,21.73,516.23,1
3,3,94.25,1.0,138.45,1
2,2,87.37,1.82,36.8,1
1,5,68.39,0.47,334.07,0
4,0,194.9,0.7,220.84,1
1,4,50.93,4.7,1573.72,0
5,3,228.25,6.63,13.32,0
7,1,255.85,2.23,1934.36,0
2,2,132.76,0.0,138.27,0
3,3,172.41,18.43,3.44,1
5,2,351.38,13.08,18.61,1
2,3,64.24,4.4,220.47,0
7,3,430.2,46.76,4.1,1
6,3,335.62,42.74,17.5,0
1,3,41.99,0.0,574.53,0
1,1,24.36,0.35,8.8,1
8,4,473.94,39.12,577.49,0
7,2,286.03,9.91,154.12,0
3,1,151.68,2.82,372.79,1
1,1,70.82,0.0,63.12,1
4,2,249.38,21.12,22.24,0
2,3,100.3,2.38,496.65,0
7,3,364.21,25.93,205.21,0
5,1,396.97,27.29,105.1,0
4,0,303.24,5.36,7.16,0
2,0,90.88,7.16,1507.18,1
5,3,319.56,0.69,918.62,1
2,4,93.93,4.0,38.38,0
1,3,36.34,4.59,119.27,0
4,4,282.6,21.79,4.89,1
3,2,214.6,1.02,8.24,1
5,2,285.05,35.09,256.99,0
6,4,403.35,30.17,118.39,1
3,4,127.21,1.97,138.0,0
3,3,219.91,7.28,11.52,0
3,4,160.19,3.75,386.05,0
3,3,172.49,4.07,39.18,0
5,3,227.66,16.63,13.05,0
4,3,142.28,0.43,96.91,1
7,3,563.29,60.4,102.51,0
4,3,160.92,0.31,62.48,0
2,2,122.43,3.1,2166.73,0
2,5,80.19,1.21,110.36,0
3,5,169.9,16.77,38.79,0
3,2,250.2,17.43,443.69,0
3,3,210.74,14.29,174.57,1
2,4,93.62,0.0,5.66,0
8,1,363.01,28.4,4.69,0
2,2,105.13,9.65,14.46,1
4,3,289.73,0.32,342.57,0
1,0,63.82,5.2,350.36,0
3,4,79.0,0.0,147.46,1
3,4,168.83,14.18,93.23,0
3,4,184.11,29.3,101.22,0
3,4,211.42,28.32,553.6,0
4,3,343.17,1.32,592.93,1
4,2,200.04,5.33,176.74,0
4,0,187.71,3.91,101.44,0
6,4,318.87,6.92,471.87,1
6,3,258.27,25.38,456.22,1
5,3,301.19,24.2,114.08,0
1,4,60.09,0.51,15.69,1
8,1,537.41,35.66,422.04,1
7,2,430.32,2.66,83.36,1
5,3,112.46,10.43,147.37,0
4,1,194.21,4.62,43.08,0
2,4,117.1,9.51,159.34,1
5,4,397.07,8.07,1464.44,0
6,3,137.43,0.0,30.63,0
4,3,185.68,6.72,39.75,1
